Month,Longitude,Latitude,Crime type
2014-11,-1.904588,53.725478,Burglary
2014-11,-1.902512,53.72562,Burglary
2014-11,-1.909639,53.723459,Burglary
2014-11,-1.897216,53.728096,Burglary
2014-11,-1.895422,53.730288,Burglary
2014-11,-1.89437,53.726925,Burglary
2014-11,-1.895422,53.730288,Burglary
2014-11,-1.897216,53.728096,Burglary
2014-11,-1.895422,53.730288,Burglary
2014-11,-1.893815,53.730655,Burglary
2014-11,-1.893815,53.730655,Burglary
2014-11,-1.895422,53.730288,Burglary
2014-11,-1.898065,53.721688,Burglary
2014-11,-1.803413,53.714955,Burglary
2014-11,-1.799408,53.715955,Burglary
2014-11,-1.806772,53.729207,Burglary
2014-11,-1.801514,53.725513,Burglary
2014-11,-1.797828,53.726262,Burglary
2014-11,-1.805091,53.7288,Burglary
2014-11,-1.806772,53.729207,Burglary
2014-11,-1.806772,53.729207,Burglary
2014-11,-1.806772,53.729207,Burglary
2014-11,-1.810891,53.729995,Burglary
2014-11,-1.819577,53.726153,Burglary
2014-11,-1.811093,53.725493,Burglary
2014-11,-1.817715,53.725683,Burglary
2014-11,-1.871849,53.726391,Burglary
2014-11,-1.87412,53.727256,Burglary
2014-11,-1.881256,53.728072,Burglary
2014-11,-1.881689,53.724999,Burglary
2014-11,-1.882144,53.725035,Burglary
2014-11,-1.883772,53.722682,Burglary
2014-11,-1.883864,53.727769,Burglary
2014-11,-1.88009,53.722355,Burglary
2014-11,-1.886065,53.720833,Burglary
2014-11,-1.890395,53.716747,Burglary
2014-11,-1.890395,53.716747,Burglary
2014-11,-1.885852,53.715475,Burglary
2014-11,-1.783112,53.70844,Burglary
2014-11,-1.766311,53.697452,Burglary
2014-11,-1.751141,53.699048,Burglary
2014-11,-1.75882,53.701751,Burglary
2014-11,-1.762807,53.70388,Burglary
2014-11,-1.743331,53.713215,Burglary
2014-11,-1.761553,53.706044,Burglary
2014-11,-1.792451,53.71944,Burglary
2014-11,-1.788499,53.724799,Burglary
2014-11,-1.776163,53.72759,Burglary
2014-11,-1.794175,53.738695,Burglary
2014-11,-1.789532,53.721322,Burglary
2014-11,-1.785543,53.73699,Burglary
2014-11,-1.785543,53.73699,Burglary
2014-11,-1.774377,53.72151,Burglary
2014-11,-1.781759,53.718198,Burglary
2014-11,-1.865715,53.710826,Burglary
2014-11,-1.878117,53.713041,Burglary
2014-11,-1.891706,53.71371,Burglary
2014-11,-1.899673,53.720908,Burglary
2014-11,-1.918203,53.707422,Burglary
2014-11,-1.90717,53.709049,Burglary
2014-11,-1.911987,53.709493,Burglary
2014-11,-1.907609,53.709445,Burglary
2014-11,-1.911529,53.703929,Burglary
2014-11,-1.911364,53.710248,Burglary
2014-11,-1.914192,53.712848,Burglary
2014-11,-1.900725,53.712028,Burglary
2014-11,-1.896141,53.70904,Burglary
2014-11,-1.858267,53.718017,Burglary
2014-11,-1.832503,53.711368,Burglary
2014-11,-1.848487,53.707048,Burglary
2014-11,-1.852199,53.698397,Burglary
2014-11,-1.790839,53.714539,Burglary
2014-11,-1.781999,53.709795,Burglary
2014-11,-1.782145,53.713786,Burglary
2014-11,-1.780907,53.710099,Burglary
2014-11,-1.777603,53.698848,Burglary
2014-11,-1.94149,53.704838,Burglary
2014-11,-1.948145,53.713397,Burglary
2014-11,-1.940471,53.708037,Burglary
2014-11,-1.932688,53.705714,Burglary
2014-11,-1.927113,53.705576,Burglary
2014-11,-1.923341,53.705726,Burglary
2014-11,-1.863365,53.702006,Burglary
2014-11,-1.880038,53.70348,Burglary
2014-11,-2.078596,53.720753,Burglary
2014-11,-2.100313,53.695723,Burglary
2014-11,-2.086106,53.673146,Burglary
2014-11,-2.093842,53.714405,Burglary
2014-11,-1.784974,53.687878,Burglary
2014-11,-1.818773,53.687476,Burglary
2014-11,-1.798456,53.693178,Burglary
2014-11,-1.798456,53.693178,Burglary
2014-11,-1.797647,53.691253,Burglary
2014-11,-1.790777,53.699528,Burglary
2014-11,-1.79793,53.68285,Burglary
2014-11,-1.837878,53.684807,Burglary
2014-11,-1.836878,53.684904,Burglary
2014-11,-1.840213,53.683731,Burglary
2014-11,-1.848139,53.681827,Burglary
2014-11,-1.846743,53.682652,Burglary
2014-11,-1.876826,53.656936,Burglary
2014-11,-1.858284,53.685776,Burglary
2014-11,-1.87905,53.67273,Burglary
2014-11,-1.945988,53.681812,Burglary
2014-11,-1.945988,53.681812,Burglary
2014-11,-1.919049,53.676961,Burglary
2014-11,-1.934402,53.675038,Burglary
2014-11,-1.990852,53.662913,Burglary
2014-11,-1.935185,53.697491,Burglary
2014-11,-1.69753,53.761572,Burglary
2014-11,-1.695316,53.759463,Burglary
2014-11,-1.691545,53.756568,Burglary
2014-11,-1.689192,53.756814,Burglary
2014-11,-1.694417,53.757924,Burglary
2014-11,-1.69456,53.740173,Burglary
2014-11,-1.69281,53.751475,Burglary
2014-11,-1.694804,53.750474,Burglary
2014-11,-1.687806,53.747364,Burglary
2014-11,-1.663932,53.732936,Burglary
2014-11,-1.655021,53.73825,Burglary
2014-11,-1.64702,53.74326,Burglary
2014-11,-1.644213,53.734524,Burglary
2014-11,-1.647227,53.733014,Burglary
2014-11,-1.647748,53.73422,Burglary
2014-11,-1.653912,53.731119,Burglary
2014-11,-1.653683,53.733249,Burglary
2014-11,-1.660141,53.740682,Burglary
2014-11,-1.660141,53.740682,Burglary
2014-11,-1.659479,53.738209,Burglary
2014-11,-1.712049,53.736783,Burglary
2014-11,-1.756803,53.733754,Burglary
2014-11,-1.760123,53.733769,Burglary
2014-11,-1.753449,53.734394,Burglary
2014-11,-1.754629,53.732257,Burglary
2014-11,-1.753449,53.734394,Burglary
2014-11,-1.6928,53.736321,Burglary
2014-11,-1.691285,53.736111,Burglary
2014-11,-1.685856,53.736321,Burglary
2014-11,-1.686321,53.735037,Burglary
2014-11,-1.689574,53.735891,Burglary
2014-11,-1.6928,53.736321,Burglary
2014-11,-1.687855,53.738726,Burglary
2014-11,-1.71077,53.730982,Burglary
2014-11,-1.684388,53.725864,Burglary
2014-11,-1.680555,53.727733,Burglary
2014-11,-1.696423,53.732124,Burglary
2014-11,-1.687225,53.725593,Burglary
2014-11,-1.687378,53.725297,Burglary
2014-11,-1.689746,53.731038,Burglary
2014-11,-1.696423,53.732124,Burglary
2014-11,-1.721485,53.724311,Burglary
2014-11,-1.727216,53.728594,Burglary
2014-11,-1.721485,53.724311,Burglary
2014-11,-1.71544,53.72854,Burglary
2014-11,-1.712192,53.726905,Burglary
2014-11,-1.712071,53.724658,Burglary
2014-11,-1.719141,53.725879,Burglary
2014-11,-1.711027,53.722183,Burglary
2014-11,-1.710991,53.720826,Burglary
2014-11,-1.702616,53.71793,Burglary
2014-11,-1.702616,53.71793,Burglary
2014-11,-1.6592,53.725759,Burglary
2014-11,-1.6592,53.725759,Burglary
2014-11,-1.661776,53.723942,Burglary
2014-11,-1.659234,53.725319,Burglary
2014-11,-1.64664,53.719836,Burglary
2014-11,-1.642239,53.720659,Burglary
2014-11,-1.638894,53.720127,Burglary
2014-11,-1.652526,53.719035,Burglary
2014-11,-1.659738,53.713618,Burglary
2014-11,-1.656349,53.71857,Burglary
2014-11,-1.661745,53.714585,Burglary
2014-11,-1.635168,53.726929,Burglary
2014-11,-1.630796,53.7156,Burglary
2014-11,-1.630256,53.71842,Burglary
2014-11,-1.626643,53.714032,Burglary
2014-11,-1.626643,53.714032,Burglary
2014-11,-1.625293,53.714243,Burglary
2014-11,-1.625293,53.714243,Burglary
2014-11,-1.619285,53.715123,Burglary
2014-11,-1.735184,53.719678,Burglary
2014-11,-1.716625,53.71231,Burglary
2014-11,-1.721143,53.71179,Burglary
2014-11,-1.732412,53.712391,Burglary
2014-11,-1.734552,53.71174,Burglary
2014-11,-1.688393,53.713031,Burglary
2014-11,-1.685923,53.72337,Burglary
2014-11,-1.677772,53.717029,Burglary
2014-11,-1.684005,53.724479,Burglary
2014-11,-1.684005,53.724479,Burglary
2014-11,-1.682162,53.715594,Burglary
2014-11,-1.683765,53.710026,Burglary
2014-11,-1.682584,53.713843,Burglary
2014-11,-1.682584,53.713843,Burglary
2014-11,-1.69412,53.71318,Burglary
2014-11,-1.694544,53.715267,Burglary
2014-11,-1.687328,53.711644,Burglary
2014-11,-1.683029,53.707157,Burglary
2014-11,-1.630306,53.712722,Burglary
2014-11,-1.627703,53.712462,Burglary
2014-11,-1.634783,53.715378,Burglary
2014-11,-1.645211,53.718645,Burglary
2014-11,-1.647014,53.713159,Burglary
2014-11,-1.640195,53.716851,Burglary
2014-11,-1.667794,53.708446,Burglary
2014-11,-1.664979,53.709957,Burglary
2014-11,-1.669527,53.705637,Burglary
2014-11,-1.669296,53.715883,Burglary
2014-11,-1.669296,53.715883,Burglary
2014-11,-1.674708,53.71748,Burglary
2014-11,-1.674708,53.71748,Burglary
2014-11,-1.668211,53.717057,Burglary
2014-11,-1.672046,53.71687,Burglary
2014-11,-1.669077,53.707002,Burglary
2014-11,-1.672559,53.709277,Burglary
2014-11,-1.667536,53.706521,Burglary
2014-11,-1.650217,53.708854,Burglary
2014-11,-1.655294,53.706702,Burglary
2014-11,-1.654275,53.707221,Burglary
2014-11,-1.624121,53.704586,Burglary
2014-11,-1.621589,53.70821,Burglary
2014-11,-1.624121,53.704586,Burglary
2014-11,-1.631588,53.701302,Burglary
2014-11,-1.612934,53.700443,Burglary
2014-11,-1.59755,53.709444,Burglary
2014-11,-1.601504,53.703057,Burglary
2014-11,-1.60617,53.703019,Burglary
2014-11,-1.604931,53.702691,Burglary
2014-11,-1.607743,53.70333,Burglary
2014-11,-1.680503,53.702539,Burglary
2014-11,-1.681433,53.703782,Burglary
2014-11,-1.713734,53.700762,Burglary
2014-11,-1.713734,53.700762,Burglary
2014-11,-1.701767,53.698711,Burglary
2014-11,-1.69577,53.698642,Burglary
2014-11,-1.697886,53.699285,Burglary
2014-11,-1.660163,53.700272,Burglary
2014-11,-1.644801,53.704353,Burglary
2014-11,-1.649314,53.704402,Burglary
2014-11,-1.653516,53.698195,Burglary
2014-11,-1.656888,53.696946,Burglary
2014-11,-1.657235,53.695311,Burglary
2014-11,-1.627875,53.692869,Burglary
2014-11,-1.631665,53.692395,Burglary
2014-11,-1.627875,53.692869,Burglary
2014-11,-1.628566,53.690084,Burglary
2014-11,-1.647786,53.70056,Burglary
2014-11,-1.650968,53.698547,Burglary
2014-11,-1.63578,53.694718,Burglary
2014-11,-1.640477,53.694399,Burglary
2014-11,-1.650968,53.698547,Burglary
2014-11,-1.603181,53.689059,Burglary
2014-11,-1.596079,53.69068,Burglary
2014-11,-1.596077,53.689242,Burglary
2014-11,-1.617134,53.688368,Burglary
2014-11,-1.609993,53.692569,Burglary
2014-11,-1.610836,53.693093,Burglary
2014-11,-1.608125,53.693093,Burglary
2014-11,-1.606193,53.689168,Burglary
2014-11,-1.641442,53.689593,Burglary
2014-11,-1.649164,53.682426,Burglary
2014-11,-1.656119,53.690985,Burglary
2014-11,-1.646787,53.682338,Burglary
2014-11,-1.646018,53.68567,Burglary
2014-11,-1.682334,53.676658,Burglary
2014-11,-1.682334,53.676658,Burglary
2014-11,-1.680967,53.675216,Burglary
2014-11,-1.682054,53.675695,Burglary
2014-11,-1.682054,53.675695,Burglary
2014-11,-1.685545,53.678455,Burglary
2014-11,-1.672655,53.689134,Burglary
2014-11,-1.717649,53.686004,Burglary
2014-11,-1.707043,53.684855,Burglary
2014-11,-1.711977,53.680804,Burglary
2014-11,-1.709466,53.680457,Burglary
2014-11,-1.70267,53.682283,Burglary
2014-11,-1.744818,53.680133,Burglary
2014-11,-1.752704,53.680509,Burglary
2014-11,-1.778304,53.674806,Burglary
2014-11,-1.672359,53.678438,Burglary
2014-11,-1.672359,53.678438,Burglary
2014-11,-1.672405,53.676442,Burglary
2014-11,-1.669941,53.67791,Burglary
2014-11,-1.661842,53.681635,Burglary
2014-11,-1.657905,53.679835,Burglary
2014-11,-1.641521,53.671294,Burglary
2014-11,-1.628744,53.685303,Burglary
2014-11,-1.63539,53.681971,Burglary
2014-11,-1.628744,53.685303,Burglary
2014-11,-1.631796,53.672154,Burglary
2014-11,-1.629118,53.670357,Burglary
2014-11,-1.749812,53.670274,Burglary
2014-11,-1.753389,53.672043,Burglary
2014-11,-1.770013,53.66849,Burglary
2014-11,-1.686308,53.67354,Burglary
2014-11,-1.69244,53.679623,Burglary
2014-11,-1.683872,53.673435,Burglary
2014-11,-1.688392,53.672171,Burglary
2014-11,-1.688392,53.672171,Burglary
2014-11,-1.693007,53.672353,Burglary
2014-11,-1.780716,53.670937,Burglary
2014-11,-1.800837,53.663539,Burglary
2014-11,-1.797462,53.660369,Burglary
2014-11,-1.801023,53.662649,Burglary
2014-11,-1.803096,53.662518,Burglary
2014-11,-1.789287,53.673226,Burglary
2014-11,-1.621852,53.660241,Burglary
2014-11,-1.627914,53.666147,Burglary
2014-11,-1.617591,53.659607,Burglary
2014-11,-1.617591,53.659607,Burglary
2014-11,-1.776443,53.663235,Burglary
2014-11,-1.770616,53.654991,Burglary
2014-11,-1.772657,53.64687,Burglary
2014-11,-1.779983,53.646029,Burglary
2014-11,-1.783523,53.645973,Burglary
2014-11,-1.821777,53.657424,Burglary
2014-11,-1.832955,53.669862,Burglary
2014-11,-1.84469,53.660224,Burglary
2014-11,-1.789944,53.656851,Burglary
2014-11,-1.788521,53.656894,Burglary
2014-11,-1.78949,53.659807,Burglary
2014-11,-1.789646,53.655898,Burglary
2014-11,-1.792827,53.658222,Burglary
2014-11,-1.782313,53.6577,Burglary
2014-11,-1.785028,53.659494,Burglary
2014-11,-1.785028,53.659494,Burglary
2014-11,-1.780632,53.657985,Burglary
2014-11,-1.72928,53.645494,Burglary
2014-11,-1.818293,53.651253,Burglary
2014-11,-1.820585,53.649522,Burglary
2014-11,-1.811047,53.650963,Burglary
2014-11,-1.8052,53.649372,Burglary
2014-11,-1.808273,53.648864,Burglary
2014-11,-1.808273,53.648864,Burglary
2014-11,-1.788431,53.647582,Burglary
2014-11,-1.784878,53.653247,Burglary
2014-11,-1.790188,53.650191,Burglary
2014-11,-1.784878,53.653247,Burglary
2014-11,-1.788431,53.647582,Burglary
2014-11,-1.806643,53.657904,Burglary
2014-11,-1.797978,53.65051,Burglary
2014-11,-1.804351,53.653046,Burglary
2014-11,-1.807489,53.651631,Burglary
2014-11,-1.80537,53.651907,Burglary
2014-11,-1.808882,53.654815,Burglary
2014-11,-1.759704,53.650278,Burglary
2014-11,-1.759704,53.650278,Burglary
2014-11,-1.765208,53.650747,Burglary
2014-11,-1.765208,53.650747,Burglary
2014-11,-1.856235,53.660751,Burglary
2014-11,-1.74112,53.656207,Burglary
2014-11,-1.735332,53.647773,Burglary
2014-11,-1.732482,53.651155,Burglary
2014-11,-1.735332,53.647773,Burglary
2014-11,-1.751463,53.646872,Burglary
2014-11,-1.751463,53.646872,Burglary
2014-11,-1.836087,53.642946,Burglary
2014-11,-1.833837,53.645793,Burglary
2014-11,-1.834599,53.655959,Burglary
2014-11,-1.822317,53.644095,Burglary
2014-11,-1.79129,53.647659,Burglary
2014-11,-1.811304,53.644204,Burglary
2014-11,-1.812594,53.643271,Burglary
2014-11,-1.812594,53.643271,Burglary
2014-11,-1.740291,53.638382,Burglary
2014-11,-1.740291,53.638382,Burglary
2014-11,-1.740291,53.638382,Burglary
2014-11,-1.753978,53.64366,Burglary
2014-11,-1.734108,53.642701,Burglary
2014-11,-1.845989,53.640146,Burglary
2014-11,-1.844417,53.639893,Burglary
2014-11,-1.841617,53.640464,Burglary
2014-11,-1.841617,53.640464,Burglary
2014-11,-1.843206,53.640241,Burglary
2014-11,-1.841029,53.644086,Burglary
2014-11,-1.841839,53.641696,Burglary
2014-11,-1.784296,53.639736,Burglary
2014-11,-1.790819,53.635937,Burglary
2014-11,-1.7911,53.637223,Burglary
2014-11,-1.784014,53.644572,Burglary
2014-11,-1.804243,53.6372,Burglary
2014-11,-1.808608,53.638465,Burglary
2014-11,-1.79699,53.632631,Burglary
2014-11,-1.798917,53.634405,Burglary
2014-11,-1.797564,53.63265,Burglary
2014-11,-1.796441,53.633538,Burglary
2014-11,-1.794811,53.636097,Burglary
2014-11,-1.793731,53.634243,Burglary
2014-11,-1.735986,53.639883,Burglary
2014-11,-1.744354,53.636737,Burglary
2014-11,-1.840922,53.632104,Burglary
2014-11,-1.843548,53.629375,Burglary
2014-11,-1.827833,53.637847,Burglary
2014-11,-1.826402,53.640128,Burglary
2014-11,-1.830653,53.636234,Burglary
2014-11,-1.830653,53.636234,Burglary
2014-11,-1.83005,53.635837,Burglary
2014-11,-1.83826,53.632226,Burglary
2014-11,-1.836074,53.634506,Burglary
2014-11,-1.709026,53.629942,Burglary
2014-11,-1.70092,53.632214,Burglary
2014-11,-1.819868,53.633117,Burglary
2014-11,-1.809082,53.637181,Burglary
2014-11,-1.81084,53.636384,Burglary
2014-11,-1.812448,53.638642,Burglary
2014-11,-1.810789,53.637597,Burglary
2014-11,-1.803173,53.633046,Burglary
2014-11,-1.804723,53.631386,Burglary
2014-11,-1.784785,53.635756,Burglary
2014-11,-1.791031,53.617422,Burglary
2014-11,-1.79477,53.622578,Burglary
2014-11,-1.880462,53.623117,Burglary
2014-11,-1.878036,53.620409,Burglary
2014-11,-1.809214,53.61463,Burglary
2014-11,-1.810382,53.620591,Burglary
2014-11,-1.808228,53.612165,Burglary
2014-11,-1.800983,53.619578,Burglary
2014-11,-1.709836,53.619949,Burglary
2014-11,-1.72761,53.611209,Burglary
2014-11,-1.756084,53.608916,Burglary
2014-11,-1.891997,53.617483,Burglary
2014-11,-1.925455,53.597753,Burglary
2014-11,-1.780927,53.606896,Burglary
2014-11,-1.797667,53.604841,Burglary
2014-11,-1.790837,53.604766,Burglary
2014-11,-1.795361,53.60347,Burglary
2014-11,-1.795144,53.604612,Burglary
2014-11,-1.804925,53.603918,Burglary
2014-11,-1.766279,53.593683,Burglary
2014-11,-1.768241,53.591413,Burglary
2014-11,-1.650912,53.588063,Burglary
2014-11,-1.644557,53.587523,Burglary
2014-11,-1.62848,53.617226,Burglary
2014-11,-1.62848,53.617226,Burglary
2014-11,-1.63098,53.613099,Burglary
2014-11,-1.855081,53.590992,Burglary
2014-11,-1.824604,53.58501,Burglary
2014-11,-1.839669,53.59161,Burglary
2014-11,-1.839669,53.59161,Burglary
2014-11,-1.839669,53.59161,Burglary
2014-11,-1.855781,53.594022,Burglary
2014-11,-1.859834,53.597244,Burglary
2014-11,-1.853259,53.589156,Burglary
2014-11,-1.85744,53.594824,Burglary
2014-11,-1.856642,53.593906,Burglary
2014-11,-1.723034,53.605959,Burglary
2014-11,-1.60577,53.593307,Burglary
2014-11,-1.611621,53.592895,Burglary
2014-11,-1.651831,53.577289,Burglary
2014-11,-1.804983,53.56499,Burglary
2014-11,-1.798365,53.566048,Burglary
2014-11,-1.805905,53.564766,Burglary
2014-11,-1.799991,53.56704,Burglary
2014-11,-1.76546,53.56153,Burglary
2014-11,-1.790532,53.568614,Burglary
2014-11,-1.777907,53.565976,Burglary
2014-11,-1.80117,53.557101,Burglary
2014-11,-1.764265,53.570112,Burglary
2014-11,-1.756833,53.575858,Burglary
2014-11,-1.777032,53.577417,Burglary
2014-11,-1.761265,53.579957,Burglary
2014-11,-1.761265,53.579957,Burglary
2014-11,-1.389025,53.934028,Burglary
2014-11,-1.398603,53.939532,Burglary
2014-11,-1.386884,53.93151,Burglary
2014-11,-1.39127,53.930462,Burglary
2014-11,-1.389576,53.932791,Burglary
2014-11,-1.39735,53.929217,Burglary
2014-11,-1.399632,53.93152,Burglary
2014-11,-1.404378,53.930825,Burglary
2014-11,-1.402674,53.931814,Burglary
2014-11,-1.320232,53.910173,Burglary
2014-11,-1.321719,53.917983,Burglary
2014-11,-1.383216,53.936515,Burglary
2014-11,-1.379271,53.938535,Burglary
2014-11,-1.379603,53.93673,Burglary
2014-11,-1.383248,53.930206,Burglary
2014-11,-1.686118,53.906734,Burglary
2014-11,-1.684082,53.900185,Burglary
2014-11,-1.700459,53.902016,Burglary
2014-11,-1.700459,53.902016,Burglary
2014-11,-1.700459,53.902016,Burglary
2014-11,-1.707346,53.900945,Burglary
2014-11,-1.699725,53.902544,Burglary
2014-11,-1.681259,53.907072,Burglary
2014-11,-1.680151,53.906754,Burglary
2014-11,-1.685453,53.90604,Burglary
2014-11,-1.681259,53.907072,Burglary
2014-11,-1.681259,53.907072,Burglary
2014-11,-1.686198,53.902087,Burglary
2014-11,-1.715581,53.900785,Burglary
2014-11,-1.360826,53.906468,Burglary
2014-11,-1.341528,53.90338,Burglary
2014-11,-1.525611,53.907888,Burglary
2014-11,-1.478305,53.864828,Burglary
2014-11,-1.406835,53.907891,Burglary
2014-11,-1.408614,53.908061,Burglary
2014-11,-1.45184,53.897912,Burglary
2014-11,-1.454131,53.896143,Burglary
2014-11,-1.454131,53.896143,Burglary
2014-11,-1.450798,53.89495,Burglary
2014-11,-1.454118,53.893608,Burglary
2014-11,-1.451914,53.892232,Burglary
2014-11,-1.626632,53.898322,Burglary
2014-11,-1.626632,53.898322,Burglary
2014-11,-1.642662,53.904869,Burglary
2014-11,-1.644657,53.893883,Burglary
2014-11,-1.642662,53.904869,Burglary
2014-11,-1.615767,53.884923,Burglary
2014-11,-1.606979,53.898924,Burglary
2014-11,-1.615767,53.884923,Burglary
2014-11,-1.619719,53.883587,Burglary
2014-11,-1.621871,53.882848,Burglary
2014-11,-1.621871,53.882848,Burglary
2014-11,-1.622661,53.882985,Burglary
2014-11,-1.622661,53.882985,Burglary
2014-11,-1.613166,53.881598,Burglary
2014-11,-1.607817,53.879297,Burglary
2014-11,-1.727005,53.873489,Burglary
2014-11,-1.704425,53.879161,Burglary
2014-11,-1.728317,53.882237,Burglary
2014-11,-1.728317,53.882237,Burglary
2014-11,-1.717456,53.882185,Burglary
2014-11,-1.707077,53.871977,Burglary
2014-11,-1.707077,53.871977,Burglary
2014-11,-1.715981,53.873113,Burglary
2014-11,-1.714919,53.870459,Burglary
2014-11,-1.711338,53.873722,Burglary
2014-11,-1.695846,53.87283,Burglary
2014-11,-1.703816,53.872805,Burglary
2014-11,-1.711789,53.86789,Burglary
2014-11,-1.691459,53.871749,Burglary
2014-11,-1.691421,53.870787,Burglary
2014-11,-1.687234,53.865231,Burglary
2014-11,-1.684955,53.869036,Burglary
2014-11,-1.680663,53.869465,Burglary
2014-11,-1.679999,53.870802,Burglary
2014-11,-1.680663,53.869465,Burglary
2014-11,-1.565602,53.854723,Burglary
2014-11,-1.560768,53.851748,Burglary
2014-11,-1.503691,53.856586,Burglary
2014-11,-1.55629,53.859785,Burglary
2014-11,-1.557252,53.86084,Burglary
2014-11,-1.55607,53.853268,Burglary
2014-11,-1.559057,53.852533,Burglary
2014-11,-1.610754,53.857898,Burglary
2014-11,-1.610754,53.857898,Burglary
2014-11,-1.689908,53.859423,Burglary
2014-11,-1.686142,53.85464,Burglary
2014-11,-1.686142,53.85464,Burglary
2014-11,-1.679846,53.852961,Burglary
2014-11,-1.505988,53.855194,Burglary
2014-11,-1.507821,53.856981,Burglary
2014-11,-1.515496,53.853318,Burglary
2014-11,-1.596104,53.857292,Burglary
2014-11,-1.575359,53.84746,Burglary
2014-11,-1.60892,53.8524,Burglary
2014-11,-1.614371,53.851483,Burglary
2014-11,-1.626617,53.847037,Burglary
2014-11,-1.625454,53.846134,Burglary
2014-11,-1.621053,53.847127,Burglary
2014-11,-1.545738,53.852825,Burglary
2014-11,-1.541998,53.85006,Burglary
2014-11,-1.553915,53.848613,Burglary
2014-11,-1.556158,53.846393,Burglary
2014-11,-1.556158,53.846393,Burglary
2014-11,-1.558263,53.850032,Burglary
2014-11,-1.55999,53.847701,Burglary
2014-11,-1.556158,53.846393,Burglary
2014-11,-1.557529,53.846146,Burglary
2014-11,-1.60193,53.847263,Burglary
2014-11,-1.61323,53.849943,Burglary
2014-11,-1.615746,53.849007,Burglary
2014-11,-1.601425,53.844511,Burglary
2014-11,-1.598672,53.841518,Burglary
2014-11,-1.6023,53.845152,Burglary
2014-11,-1.508155,53.847994,Burglary
2014-11,-1.501964,53.841947,Burglary
2014-11,-1.501137,53.855227,Burglary
2014-11,-1.509145,53.843909,Burglary
2014-11,-1.507373,53.844692,Burglary
2014-11,-1.509116,53.837266,Burglary
2014-11,-1.649265,53.841497,Burglary
2014-11,-1.651129,53.84756,Burglary
2014-11,-1.637698,53.845201,Burglary
2014-11,-1.637698,53.845201,Burglary
2014-11,-1.639951,53.844768,Burglary
2014-11,-1.641724,53.836459,Burglary
2014-11,-1.634425,53.844095,Burglary
2014-11,-1.63609,53.843057,Burglary
2014-11,-1.474035,53.85371,Burglary
2014-11,-1.467713,53.852307,Burglary
2014-11,-1.464312,53.855599,Burglary
2014-11,-1.430984,53.826648,Burglary
2014-11,-1.520659,53.84578,Burglary
2014-11,-1.530059,53.8425,Burglary
2014-11,-1.539086,53.839776,Burglary
2014-11,-1.521449,53.83515,Burglary
2014-11,-1.51796,53.835981,Burglary
2014-11,-1.524935,53.834571,Burglary
2014-11,-1.522774,53.834868,Burglary
2014-11,-1.516125,53.843524,Burglary
2014-11,-1.51579,53.843603,Burglary
2014-11,-1.514787,53.843599,Burglary
2014-11,-1.517681,53.841714,Burglary
2014-11,-1.514787,53.843599,Burglary
2014-11,-1.513237,53.846199,Burglary
2014-11,-1.517944,53.834669,Burglary
2014-11,-1.515768,53.838965,Burglary
2014-11,-1.515768,53.838965,Burglary
2014-11,-1.513919,53.839803,Burglary
2014-11,-1.549526,53.839771,Burglary
2014-11,-1.545648,53.837222,Burglary
2014-11,-1.546911,53.83142,Burglary
2014-11,-1.548518,53.830392,Burglary
2014-11,-1.539407,53.846473,Burglary
2014-11,-1.539743,53.843554,Burglary
2014-11,-1.535988,53.840906,Burglary
2014-11,-1.648831,53.831582,Burglary
2014-11,-1.643036,53.830495,Burglary
2014-11,-1.646954,53.832574,Burglary
2014-11,-1.643036,53.830495,Burglary
2014-11,-1.646954,53.832574,Burglary
2014-11,-1.640612,53.831467,Burglary
2014-11,-1.640157,53.831412,Burglary
2014-11,-1.656998,53.838113,Burglary
2014-11,-1.636825,53.833604,Burglary
2014-11,-1.626403,53.831784,Burglary
2014-11,-1.632705,53.832163,Burglary
2014-11,-1.632091,53.839773,Burglary
2014-11,-1.6358,53.839713,Burglary
2014-11,-1.626347,53.83981,Burglary
2014-11,-1.629854,53.836693,Burglary
2014-11,-1.633022,53.83761,Burglary
2014-11,-1.635134,53.835882,Burglary
2014-11,-1.633022,53.83761,Burglary
2014-11,-1.633022,53.83761,Burglary
2014-11,-1.635237,53.838057,Burglary
2014-11,-1.625006,53.836741,Burglary
2014-11,-1.621325,53.835498,Burglary
2014-11,-1.623697,53.831883,Burglary
2014-11,-1.452692,53.832636,Burglary
2014-11,-1.466686,53.837454,Burglary
2014-11,-1.456641,53.835144,Burglary
2014-11,-1.455389,53.826249,Burglary
2014-11,-1.454353,53.824069,Burglary
2014-11,-1.452266,53.826882,Burglary
2014-11,-1.452266,53.826882,Burglary
2014-11,-1.451632,53.824201,Burglary
2014-11,-1.395946,53.830144,Burglary
2014-11,-1.341602,53.832815,Burglary
2014-11,-1.395618,53.832893,Burglary
2014-11,-1.428732,53.857089,Burglary
2014-11,-1.426224,53.859252,Burglary
2014-11,-1.562718,53.838247,Burglary
2014-11,-1.560168,53.832125,Burglary
2014-11,-1.558209,53.830572,Burglary
2014-11,-1.56985,53.831855,Burglary
2014-11,-1.56985,53.831855,Burglary
2014-11,-1.564689,53.825437,Burglary
2014-11,-1.564689,53.825437,Burglary
2014-11,-1.564689,53.825437,Burglary
2014-11,-1.56196,53.826353,Burglary
2014-11,-1.563527,53.830619,Burglary
2014-11,-1.564689,53.825437,Burglary
